1,76,0.20851441405707477
1,761,0.20851441405707477
1,764,0.20851441405707477
1,1004,0.20851441405707477
1,1073,0.20851441405707477
1,1166,0.20851441405707477
1,1658,0.20851441405707477
1,1786,0.20851441405707477
1,1792,0.20851441405707477
1,1872,0.20851441405707477
1,1896,0.20851441405707477
1,2032,0.41702882811414954
1,2048,0.20851441405707477
1,2241,0.41702882811414954
1,2277,0.20851441405707477
1,2278,0.20851441405707477
1,2353,0.20851441405707477
2,7,0.04035671561356309
2,14,0.04035671561356309
2,16,0.04035671561356309
2,25,0.04035671561356309
2,68,0.04035671561356309
2,71,0.04035671561356309
2,109,0.04035671561356309
2,121,0.04035671561356309
2,156,0.04035671561356309
2,181,0.04035671561356309
2,197,0.04035671561356309
2,208,0.04035671561356309
2,214,0.04035671561356309
2,241,0.04035671561356309
2,251,0.04035671561356309
2,252,0.04035671561356309
2,259,0.04035671561356309
2,297,0.04035671561356309
2,329,0.04035671561356309
2,331,0.04035671561356309
2,332,0.04035671561356309
2,389,0.04035671561356309
2,405,0.08071343122712618
2,428,0.04035671561356309
2,432,0.04035671561356309
2,482,0.04035671561356309
2,485,0.04035671561356309
2,492,0.04035671561356309
2,508,0.04035671561356309
2,513,0.04035671561356309
2,517,0.08071343122712618
2,523,0.04035671561356309
2,557,0.04035671561356309
2,565,0.04035671561356309
2,566,0.04035671561356309
2,579,0.08071343122712618
2,586,0.04035671561356309
2,587,0.04035671561356309
2,605,0.04035671561356309
2,606,0.04035671561356309
2,652,0.04035671561356309
2,694,0.16142686245425236
2,754,0.04035671561356309
2,759,0.04035671561356309
2,760,0.04035671561356309
2,761,0.08071343122712618
2,763,0.16142686245425236
2,814,0.04035671561356309
2,816,0.04035671561356309
2,821,0.04035671561356309
2,823,0.04035671561356309
2,861,0.04035671561356309
2,863,0.04035671561356309
2,864,0.04035671561356309
2,917,0.04035671561356309
2,920,0.04035671561356309
2,940,0.04035671561356309
2,952,0.04035671561356309
2,966,0.04035671561356309
2,989,0.04035671561356309
2,1005,0.04035671561356309
2,1031,0.04035671561356309
2,1038,0.04035671561356309
2,1040,0.04035671561356309
2,1063,0.04035671561356309
2,1064,0.04035671561356309
2,1165,0.04035671561356309
2,1175,0.04035671561356309
2,1201,0.04035671561356309
2,1243,0.04035671561356309
2,1246,0.04035671561356309
2,1277,0.04035671561356309
2,1316,0.04035671561356309
2,1339,0.04035671561356309
2,1347,0.04035671561356309
2,1376,0.04035671561356309
2,1380,0.04035671561356309
2,1463,0.04035671561356309
2,1515,0.04035671561356309
2,1533,0.04035671561356309
2,1586,0.04035671561356309
2,1595,0.04035671561356309
2,1623,0.04035671561356309
2,1633,0.08071343122712618
2,1640,0.08071343122712618
2,1643,0.04035671561356309
2,1646,0.04035671561356309
2,1687,0.4035671561356309
2,1691,0.04035671561356309
2,1707,0.08071343122712618
2,1721,0.08071343122712618
2,1726,0.04035671561356309
2,1739,0.04035671561356309
2,1742,0.04035671561356309
2,1744,0.04035671561356309
2,1754,0.04035671561356309
2,1759,0.04035671561356309
2,1777,0.08071343122712618
2,1782,0.04035671561356309
2,1786,0.12107014684068926
2,1804,0.04035671561356309
2,1805,0.04035671561356309
2,1809,0.04035671561356309
2,1814,0.04035671561356309
2,1815,0.04035671561356309
2,1820,0.04035671561356309
2,1871,0.08071343122712618
2,1872,0.04035671561356309
2,1888,0.24214029368137852
2,1889,0.04035671561356309
2,1896,0.24214029368137852
2,1921,0.12107014684068926
2,1936,0.04035671561356309
2,1944,0.08071343122712618
2,1961,0.04035671561356309
2,1962,0.04035671561356309
2,1975,0.04035671561356309
2,1989,0.04035671561356309
2,1991,0.08071343122712618
2,1998,0.04035671561356309
2,2008,0.04035671561356309
2,2022,0.04035671561356309
2,2032,0.12107014684068926
2,2035,0.20178357806781544
2,2037,0.04035671561356309
2,2045,0.04035671561356309
2,2056,0.04035671561356309
2,2059,0.04035671561356309
2,2066,0.04035671561356309
2,2078,0.04035671561356309
2,2098,0.08071343122712618
2,2110,0.04035671561356309
2,2118,0.04035671561356309
2,2132,0.04035671561356309
2,2146,0.04035671561356309
2,2167,0.04035671561356309
2,2168,0.04035671561356309
2,2170,0.04035671561356309
2,2180,0.04035671561356309
2,2193,0.04035671561356309
2,2194,0.04035671561356309
2,2199,0.08071343122712618
2,2202,0.04035671561356309
2,2229,0.04035671561356309
2,2233,0.04035671561356309
2,2235,0.04035671561356309
2,2244,0.12107014684068926
2,2247,0.04035671561356309
2,2250,0.08071343122712618
2,2255,0.08071343122712618
2,2259,0.04035671561356309
2,2262,0.04035671561356309
2,2265,0.04035671561356309
2,2272,0.04035671561356309
2,2274,0.08071343122712618
2,2277,0.44392387174919395
2,2278,0.08071343122712618
2,2284,0.04035671561356309
2,2289,0.04035671561356309
2,2291,0.08071343122712618
2,2296,0.04035671561356309
2,2297,0.04035671561356309
2,2304,0.04035671561356309
2,2313,0.08071343122712618
2,2334,0.08071343122712618
2,2348,0.04035671561356309
2,2349,0.08071343122712618
2,2350,0.04035671561356309
2,2351,0.04035671561356309
2,2353,0.04035671561356309
2,2359,0.04035671561356309
2,2365,0.04035671561356309
2,2367,0.04035671561356309
3,10,0.03329635791060134
3,15,0.03329635791060134
3,44,0.03329635791060134
3,63,0.06659271582120269
3,162,0.03329635791060134
3,178,0.06659271582120269
3,191,0.03329635791060134
3,200,0.03329635791060134
3,203,0.03329635791060134
3,232,0.03329635791060134
3,254,0.03329635791060134
3,306,0.03329635791060134
3,329,0.09988907373180403
3,332,0.06659271582120269
3,387,0.03329635791060134
3,405,0.06659271582120269
3,417,0.03329635791060134
3,444,0.03329635791060134
3,458,0.09988907373180403
3,477,0.03329635791060134
3,478,0.03329635791060134
3,519,0.03329635791060134
3,523,0.09988907373180403
3,578,0.03329635791060134
3,618,0.06659271582120269
3,622,0.03329635791060134
3,625,0.03329635791060134
3,657,0.03329635791060134
