light-bleed	3	4	1	9	13	3	4	1	9	16
surpris-to	8	6	1	6	17	8	6	1	6	17
busi	33	18	22	31	120	43	32	29	35	172
case	48	36	40	115	333	76	49	48	169	517
style	1	2	4	14	21	1	2	5	14	24
my-finger	3	2	4	12	18	3	2	4	12	18
have-bought	13	4	6	12	32	13	5	6	12	32
preorder	8	9	15	5	42	11	11	26	5	50
to-ipad	1	1	2	4	28	1	1	2	4	28
the-rest	6	8	7	13	31	6	8	7	16	31
NUM-megapixel	0	0	0	10	28	0	0	0	10	63
the-web	18	33	18	32	130	19	38	25	35	211
chose	4	4	8	30	61	4	4	8	32	67
in-fact	8	10	9	21	49	10	11	15	22	52
perform-of	4	2	1	6	8	4	2	1	6	8
manual	7	10	12	24	57	8	11	17	26	66
intend	13	2	6	15	34	13	2	7	16	53
ton	3	11	5	33	77	5	13	5	37	86
bright	4	11	23	41	126	6	13	30	57	192
hiccup	1	0	0	7	27	3	0	0	7	27
4th	14	1	9	1	31	39	1	9	1	62
at-NUM	6	16	2	18	48	6	18	2	18	67
desktop	7	3	7	37	83	21	3	10	52	105
touch-is	1	0	1	2	19	2	0	1	2	19
learn-curv	1	0	1	2	19	1	0	1	2	20
to-stream	2	2	3	11	15	4	2	3	17	15
appl-product	42	16	11	84	255	54	20	12	104	293
accident	7	1	4	6	13	8	1	4	8	13
ride	1	0	0	3	19	1	0	0	3	19
insan	1	0	0	3	19	1	0	0	3	19
dock-and	1	0	0	3	19	1	0	0	3	21
iphon-4s	0	0	10	20	41	0	0	10	20	52
savvi	3	3	2	10	14	3	3	2	15	14
attach	11	11	2	17	41	11	16	3	20	48
few-year	0	0	3	13	18	0	0	3	21	18
for-read	3	7	18	28	71	3	7	18	33	84
to-move	9	5	2	14	27	9	5	2	20	27
front-and	1	0	1	12	15	1	0	1	12	15
i-prefer	0	0	16	14	43	0	0	16	14	49
an-iphon	5	2	12	36	84	5	2	12	42	93
my-googl	1	1	0	2	19	1	1	0	2	27
built-in	2	2	7	25	48	2	2	7	28	69
brand-new	34	7	18	12	122	50	7	29	12	141
4s	0	0	13	20	46	0	0	13	20	59
pictur-and	1	2	10	7	48	1	2	10	8	56
2gb	0	1	2	9	10	0	1	2	9	17
which-allow	0	0	0	12	16	0	0	0	13	16
app-like	7	1	3	7	13	7	1	3	7	14
bug	4	9	11	6	30	4	10	20	7	34
the-perform	4	7	9	14	32	4	8	9	18	34
to-test	3	10	2	2	17	3	10	2	2	20
overwhelm	0	1	0	4	21	0	1	0	4	21
work-veri	0	10	5	19	40	0	11	5	19	41
hand	37	20	22	83	217	48	35	31	111	280
via-itun	10	0	0	7	15	13	0	0	7	19
than-appl	5	0	3	5	8	5	0	6	5	8
bought-it	18	18	22	48	128	18	19	22	62	130
better-but	1	3	9	1	14	1	4	9	1	14
much-faster	6	1	2	4	39	6	1	3	4	46
perfect-and	1	1	0	5	26	1	1	0	5	26
bunch-of	7	0	1	5	9	7	0	1	5	9
screen-protector	4	3	1	24	43	4	3	1	32	55
much-better	19	22	10	49	125	21	23	11	56	133
ipad-itself	11	0	3	7	54	11	0	3	7	54
gps-issu	9	10	3	5	25	19	10	4	5	28
nt-compar	0	3	9	0	15	0	3	9	0	15
a-huge	14	14	7	28	68	16	14	7	33	74
side-of	8	4	7	9	23	8	4	7	9	29
the-higher	6	1	7	3	13	6	1	13	3	13
tire-of	2	2	0	13	17	2	2	0	13	17
thing-you	3	0	1	8	37	3	0	1	8	41
sound-is	2	1	4	8	43	2	1	4	8	50
the-clariti	0	1	9	1	26	0	1	9	1	26
i-compar	0	1	1	2	19	0	1	1	2	25
great-i	3	1	0	5	31	3	1	0	5	31
scroll	8	4	3	17	30	10	5	5	20	42
idea-of	0	9	5	1	17	0	9	9	1	18
wifi-network	2	5	2	4	8	3	5	2	4	8
mini-to	0	1	0	3	19	0	1	0	3	19
wash	2	0	2	2	24	4	0	2	2	24
or-play	0	2	5	6	9	0	3	5	6	9
have-purchas	10	3	2	11	22	10	3	2	11	22
from-ipad	1	0	0	13	17	1	0	0	13	29
system-in	0	6	0	0	18	0	6	0	0	18
my-famili	3	1	0	8	37	3	1	0	8	38
mix	1	5	1	7	10	1	8	1	7	10
for-surf	0	5	0	3	26	0	5	0	3	26
is-simpl	2	0	0	3	22	2	0	0	3	22
space	5	7	11	41	108	5	7	13	47	137
android-phone	6	7	4	29	56	6	8	4	49	63
an-awesom	0	1	2	7	32	0	1	4	7	33
excel-and	0	1	0	11	13	0	1	0	11	14
shock	6	8	0	1	14	7	8	0	1	14
appl-fan	1	2	5	17	27	1	2	9	17	32
but-ipad	3	0	0	1	19	3	0	0	1	20
product-for	8	3	15	22	51	8	3	15	23	52
ipad-was	39	15	18	21	114	39	20	18	21	124
or-laptop	1	3	3	6	8	1	3	3	6	8
tweak	2	0	3	15	21	2	0	3	15	21
screen-has	9	3	0	3	12	9	3	0	3	12
was-bought	0	0	0	5	21	0	0	0	5	21
realli-happi	0	0	0	5	21	0	0	0	5	21
a-screen	5	2	0	20	32	5	2	0	24	32
worth-the	17	9	9	24	127	17	10	9	26	128
be-disappoint	2	0	1	5	29	2	0	1	5	29
newer	4	4	3	31	66	4	4	4	36	77
live-without	5	2	1	3	35	5	2	1	3	36
familiar	0	0	7	10	44	0	0	7	10	45
ninja	0	0	0	10	11	0	0	0	10	12
peopl-will	6	0	6	1	10	6	0	6	1	10
16gb	9	6	17	39	89	11	10	32	64	120
time-and	39	16	9	23	107	39	17	9	24	107
vs-zombi	0	0	0	4	19	0	0	0	4	19
am-enjoy	0	0	0	4	19	0	0	0	4	19
was-skeptic	0	0	0	4	19	0	0	0	4	19
requir-a	5	7	1	3	12	6	7	1	3	12
a-beauti	0	1	3	18	29	0	1	3	18	37
be-NUM	9	1	1	8	15	9	1	1	8	15
display-has	0	0	9	3	12	0	0	9	3	12
ram	3	3	12	17	36	3	3	23	26	41
travel	9	12	10	49	137	10	18	10	53	157
chang-the	10	4	8	19	39	10	4	8	19	42
wait-to	5	9	2	8	59	5	9	2	8	59
stun	3	3	0	21	35	3	3	0	39	41
instant	5	1	1	15	56	5	1	1	27	69
graphic-and	5	1	7	8	16	5	1	7	8	16
thicker	1	2	12	8	23	1	2	12	14	23
applic	16	16	10	58	141	17	39	20	84	200
to-sell	9	1	2	4	12	9	1	2	4	12
new-model	4	2	8	3	13	4	2	9	3	49
integr-with	0	0	4	11	14	0	0	4	11	14
materi	6	6	8	16	33	6	6	8	17	33
two-week	9	10	7	7	30	9	10	7	7	30
a-video	7	6	7	6	21	7	6	7	7	21
typic	4	2	5	17	27	4	2	5	29	39
the-bright	1	2	1	11	13	1	3	1	16	20
happi-i	0	0	9	8	16	0	0	9	8	16
uncomfort	0	3	6	4	9	0	3	6	4	9
mac	7	16	18	10	62	10	26	21	10	76
featur-to	2	0	7	6	11	2	0	13	11	19
kit	0	5	0	12	17	0	5	0	18	17
tini	4	2	3	12	17	4	2	4	12	17
fine-and	4	1	3	9	12	4	1	3	9	12
experi-of	2	2	1	0	21	2	2	1	0	39
fulli-charg	6	4	5	6	15	8	4	5	7	16
depend	6	9	10	29	61	6	9	10	40	68
long-batteri	0	0	1	14	37	0	0	1	14	38
drive	25	11	10	42	101	35	23	13	59	118
heat-problem	0	0	9	0	19	0	0	18	0	19
to-android	3	10	4	13	28	3	10	4	13	32
i-enjoy	2	1	1	18	27	2	1	1	18	27
app-will	0	2	10	0	17	0	2	10	0	17
discount	1	0	5	7	9	1	0	5	7	9
to-brows	2	3	16	5	33	2	4	16	5	33
the-voic	1	6	1	7	11	2	6	1	7	11
of-storag	0	0	4	4	28	0	0	10	4	28
cover	49	21	19	43	158	70	22	49	68	200
4th-generat	7	0	0	0	23	32	0	0	0	29
cancel	15	9	4	5	33	28	19	4	7	39
mention-that	3	4	8	3	14	3	4	14	3	14
order-and	5	8	1	2	13	5	8	1	2	13
spreadsheet	0	0	0	15	23	0	0	0	15	30
readi-for	4	4	4	4	10	4	5	4	4	10
me-NUM	7	0	3	8	13	9	0	3	8	13
coupl	18	26	27	41	135	19	27	30	53	147
the-major	2	0	10	9	19	2	0	10	9	19
web-brows	5	18	9	19	57	5	19	11	21	73
had-NUM	8	1	0	5	10	8	1	0	5	10
appl-ipad	11	9	22	51	168	11	9	26	65	199
skeptic	0	0	1	7	28	0	0	1	7	28
a-trip	6	0	0	7	9	6	0	0	7	9
screen-bright	2	1	0	13	16	2	1	0	13	17
work-well	20	11	20	36	96	22	11	21	38	107
megapixel	0	0	0	15	34	0	0	0	15	73
warehous	5	2	3	4	8	5	2	3	4	8
regret-it	2	0	2	1	22	2	0	2	1	22
benefit-of	1	7	7	2	15	1	7	7	2	15
better-camera	3	0	2	11	13	3	0	2	11	13
genius	6	6	0	1	10	7	6	0	1	10
husband-and	0	1	0	4	22	0	1	0	4	22
about-appl	1	1	0	2	20	1	1	0	2	21
nonappl	3	1	0	10	11	3	1	0	10	12
it-easier	5	0	1	1	26	10	0	1	1	32
the-resolut	1	1	6	16	58	1	1	6	21	58
honest	12	13	27	23	88	19	13	32	29	102
ipad-screen	3	0	1	13	16	3	0	1	13	16
long-to	7	2	2	13	20	7	2	2	13	20
101inch	5	5	2	6	12	5	5	3	6	13
smudg	0	0	8	4	10	0	0	10	4	10
pan-tablet	8	0	1	9	14	10	0	1	10	15
flash-player	9	5	4	13	26	10	5	12	14	26
call-the	10	0	3	3	13	12	0	3	3	13
walk	7	4	9	11	26	7	8	9	11	26
i-honest	2	1	6	4	8	2	1	6	4	13
case-that	3	3	8	6	15	4	3	8	6	18
best-thing	0	1	3	5	31	0	1	3	5	31
some-game	1	4	4	8	12	1	4	7	8	12
and-game	0	0	10	26	62	0	0	10	26	102
buffer	4	7	1	7	14	5	11	3	8	14
android-market	9	4	7	20	38	22	4	8	21	43
music-and	0	3	0	19	46	0	3	0	19	46
deal-on	2	1	5	8	11	2	1	5	10	12
of-app	8	6	19	45	106	8	8	20	53	129
rout	1	3	2	7	8	1	3	2	7	8
processor-is	2	5	7	17	30	2	5	7	17	32
sleep	5	7	0	13	22	6	7	0	15	27
i-absolut	5	0	4	10	53	5	0	4	10	55
camera-i	3	0	0	9	9	3	0	0	13	9
wear	1	3	5	0	28	1	3	5	0	28
separ	4	17	4	12	41	4	20	4	14	47
ipad-and	34	12	20	55	236	36	12	20	81	281
robust	2	1	0	1	20	3	1	0	1	20
watch-netflix	6	1	4	7	12	6	1	4	7	12
depend-on	4	8	8	24	47	4	8	8	35	54
NUM-mp	0	1	1	2	20	0	1	1	2	20
have-access	7	5	1	11	19	7	5	1	11	19
an-excel	3	2	2	8	45	3	2	2	8	47
even-better	0	0	0	13	34	0	0	0	13	38
wrong-with	6	5	6	10	21	6	5	6	10	21
comfort-to	0	0	0	5	22	0	0	0	5	23
black	32	20	19	31	114	46	25	26	43	146
blown-away	0	0	0	6	24	0	0	0	6	24
and-photo	1	8	4	6	15	1	8	4	6	15
too-big	0	3	2	16	23	0	3	2	18	23
librari	1	6	1	14	55	1	6	1	14	59
surfac	9	1	10	7	23	10	1	12	9	25
account-and	2	11	0	2	17	2	11	0	2	17
your-hand	3	6	6	27	50	3	7	7	31	52
find-myself	0	10	0	6	16	0	11	0	6	17
protect	21	3	10	16	110	29	4	13	18	148
test-out	2	7	2	2	9	3	7	2	2	9
NUM-g	0	0	1	11	12	0	0	1	12	15
face-camera	2	8	7	22	42	2	14	7	25	46
the-touch	16	15	15	21	69	16	15	16	23	69
almost-NUM	11	3	5	6	20	11	3	5	6	23
a-class	3	6	1	3	8	4	6	1	3	8
reflect	7	1	5	7	14	7	2	5	7	19
you-download	7	1	5	7	14	7	1	5	7	20
listen	10	8	5	34	67	19	8	5	34	82
open-a	6	3	7	1	13	7	3	8	1	13
set-up	14	14	8	21	123	15	14	8	24	221
targus	1	0	0	2	18	1	0	0	2	26
your-devic	3	1	1	19	28	5	1	1	19	40
was-ship	10	2	7	0	18	10	2	7	0	18
on-amazon	24	4	9	37	84	28	4	11	41	92
other-product	3	2	1	0	24	3	2	1	0	24
of-fun	0	0	4	5	31	0	0	4	5	35
newest-model	3	5	8	0	14	3	10	8	0	14
board	7	1	9	8	20	9	1	9	9	20
finger	6	7	11	32	65	7	17	13	35	100
sign	20	6	6	16	47	20	6	8	21	49
laptop-and	6	8	3	21	38	6	8	3	22	43
also-bought	3	0	0	2	23	3	0	0	2	23
to-help	14	2	13	11	38	16	2	13	11	46
my-macbook	0	1	3	3	27	0	2	3	3	33
the-speed	6	9	24	11	64	6	13	25	11	67
outdoor	0	2	5	14	20	0	2	6	16	20
tablet-that	21	14	9	28	75	25	14	9	28	80
plug-in	9	5	6	15	30	10	5	6	19	30
of-laptop	0	0	9	1	11	0	0	9	1	11
thing-to	4	4	3	24	40	4	5	4	28	40
flight	0	0	0	8	28	0	0	0	13	32
smartphon	10	6	0	26	47	11	6	0	38	70
guy	14	0	4	28	101	14	0	6	33	107
social	2	3	2	7	43	3	3	2	7	46
everi-day	2	2	3	19	62	2	3	3	19	65
onli-time	1	0	1	1	18	1	0	1	1	18
gps-is	5	5	3	13	21	5	5	3	13	21
handi	1	2	4	27	53	1	2	4	31	61
project	2	0	0	1	18	3	0	0	1	18
work-in	3	6	0	7	11	4	6	0	7	11
have-experienc	5	1	0	7	8	5	1	0	7	8
would-high	0	0	1	7	29	0	0	1	7	29
famili	15	6	15	34	147	24	6	21	39	155
card-slot	8	4	5	12	23	8	4	5	12	32
4g	2	11	16	43	112	2	11	31	129	323
video-qualiti	0	7	0	5	9	0	7	0	5	9
on-tablet	2	8	2	3	11	2	8	2	3	11
a-pain	1	6	6	7	15	1	6	6	8	16
reason-price	0	0	0	3	18	0	0	0	3	18
or-4g	0	0	0	3	18	0	0	0	3	24
take-video	0	0	0	3	18	0	0	0	3	18
more-comfort	4	0	2	2	30	4	0	2	2	32
sleek-and	0	1	0	2	18	0	1	0	2	18
ll-find	0	1	0	2	18	0	1	0	2	24
to-report	0	1	3	1	22	0	1	3	1	22
a5x	2	0	3	6	37	4	0	3	31	57
social-network	0	0	1	4	23	0	0	1	4	23
retina	39	22	28	103	328	64	43	30	205	578
hardwar-and	0	1	3	14	18	0	1	3	14	18
case-for	5	1	4	15	65	6	2	4	16	72
complaint	18	21	11	58	140	30	36	11	64	155
compani-to	8	0	0	5	9	8	0	0	5	9
faster-processor	3	1	0	11	12	3	1	0	17	12
rock	0	2	1	17	48	0	2	1	17	56
few-month	10	10	2	13	31	10	10	3	14	31
fun-to	1	4	2	4	36	1	4	2	4	44
the-weather	1	0	0	3	21	1	0	0	3	27
the-email	3	6	2	6	11	4	6	2	6	21
year-and	3	10	3	22	41	4	10	3	22	41
clear-and	0	2	0	16	44	0	2	0	17	54
an-amaz	0	2	0	16	44	0	2	0	16	50
the-eas	0	1	2	7	34	0	1	2	7	34
ani-tablet	0	1	3	19	29	0	1	3	25	29
recommend-it	7	3	8	30	103	7	3	8	30	106
firmwar-updat	6	5	4	1	11	6	5	4	1	15
palm	0	3	8	6	13	0	6	8	6	13
access	30	28	31	58	175	38	35	35	75	260
in-price	1	1	10	1	13	1	1	10	1	13
my-origin	1	5	8	11	21	1	7	8	25	33
to-view	4	6	1	11	17	4	6	1	11	17
top	43	17	18	38	133	45	20	21	45	147
data-and	8	3	1	0	9	9	3	1	0	9
eas	7	2	4	36	92	7	2	4	37	94
tablet-from	9	3	3	5	14	9	3	3	5	17
great-on	0	3	0	12	42	0	3	0	12	49
ton-of	2	11	3	33	71	4	13	3	36	79
great-screen	0	1	4	5	34	0	1	4	5	34
the-NUM	41	35	34	58	201	55	47	125	78	279
some-great	0	0	5	0	20	0	0	5	0	20
pace	1	1	3	0	22	1	1	3	0	25
processor	15	16	22	63	155	21	18	45	116	265
the-corner	6	1	6	4	11	6	1	6	4	14
the-1st	2	2	0	0	20	2	2	0	0	24
a-toy	0	1	4	0	21	0	1	4	0	22
extend	9	1	5	16	27	11	1	5	16	33
appstor	5	4	1	12	17	8	4	3	16	29
countless	0	5	3	7	10	0	5	3	8	10
comput-and	5	2	6	11	18	5	2	6	11	23
mess	11	3	6	9	23	16	3	6	10	24
the-exact	8	3	1	8	14	8	3	1	10	14
realli-enjoy	0	0	1	14	40	0	0	1	14	47
new-toy	0	0	3	1	20	0	0	3	1	20
reason-for	1	5	9	5	16	1	5	9	5	16
shine	0	0	0	17	26	0	0	0	17	32
much-fun	0	0	0	5	23	0	0	0	5	23
gps-as	2	0	1	0	18	4	0	1	0	18
explain	10	12	1	3	26	17	16	1	5	27
to-set	8	12	5	11	84	8	12	7	13	105
by-side	1	1	13	12	27	1	1	13	12	34
side-by	1	1	13	12	27	1	1	13	12	34
32gb	5	11	15	45	139	6	11	17	64	165
it-sound	6	8	0	6	15	6	8	0	6	15
rave	0	1	0	3	21	0	1	0	3	21
dictat	0	4	10	19	35	0	4	33	34	69
my-purchas	7	6	16	5	73	7	6	16	5	80
ebook	6	9	18	20	55	11	11	39	24	82
nt-expect	4	8	8	12	27	5	9	8	12	27
enjoy-use	1	1	13	1	22	1	1	13	1	22
amaz-and	1	0	0	8	32	1	0	0	8	32
appl-has	15	11	11	27	64	15	16	11	27	77
extern	9	7	8	27	52	12	7	9	30	67
nice-screen	1	8	1	2	9	1	8	1	2	9
upgrad-the	2	5	7	1	11	2	5	7	2	11
comput-to	0	0	1	13	15	0	0	1	13	15
it-allow	0	0	1	13	15	0	0	1	13	15
contrast	0	2	9	2	11	0	2	9	2	11
ic-updat	4	4	4	5	10	4	4	4	8	11
lol	6	1	2	9	53	6	1	2	9	56
remark	15	0	1	0	27	20	0	1	0	27
was-concern	0	2	0	1	18	0	2	0	1	18
game-look	0	0	0	4	21	0	0	0	4	21
is-easier	0	0	0	4	21	0	0	0	4	22
the-eye	0	0	0	4	21	0	0	0	4	21
time-to	14	18	15	25	75	14	18	15	26	76
abil-to	6	3	12	40	83	6	3	12	47	114
modem	3	3	9	2	13	3	3	10	2	15
lap	2	5	5	2	41	2	5	5	2	55
respons-to	9	0	3	4	11	9	0	3	4	12
4g-lte	0	4	0	7	36	0	4	0	28	43
tablet-at	6	6	4	19	32	6	6	5	19	33
devic-will	1	0	1	11	11	1	0	1	11	11
consol	1	0	0	2	19	1	0	0	3	27
and-eas	1	0	0	2	19	1	0	0	2	19
happili	0	0	9	2	10	0	0	9	2	10
at-time	3	4	7	21	35	3	4	8	21	43
a-long	9	11	5	24	110	10	11	5	24	119
pay-the	10	1	1	7	14	10	1	1	7	14
was-complet	1	2	10	1	13	1	2	10	1	13
ipad-came	0	4	0	8	38	0	4	0	8	38
carri-around	1	2	4	23	37	1	2	4	25	39
a-gift	13	6	15	39	151	13	6	16	40	164
with-ipad	1	6	5	13	21	1	6	5	13	21
dslr	0	3	6	8	12	0	3	6	13	12
initi	7	8	7	22	42	7	9	10	26	50
amazon-prime	1	9	2	6	14	2	10	2	12	15
no-issu	6	6	2	15	74	6	6	2	17	82
on-youtub	2	4	7	5	12	2	4	7	5	12
preorder-the	3	0	10	0	13	3	0	10	0	13
be-care	4	3	7	3	11	4	3	8	3	15
laptop-i	2	1	10	6	15	2	1	10	6	15
the-updat	13	7	4	7	26	15	7	5	8	29
display	55	48	54	147	435	88	88	116	296	808
text-on	0	0	0	9	31	0	0	0	9	31
the-verizon	16	1	0	10	26	87	2	0	10	34
the-metal	5	4	7	8	17	5	4	7	9	17
the-cloud	1	0	10	7	15	1	0	10	8	21
how-long	8	1	3	4	10	12	1	3	4	10
insert	3	4	4	7	11	3	4	4	7	11
elimin	1	2	5	6	8	1	2	5	6	8
print	17	4	6	36	71	17	4	7	79	127
enjoy-my	0	0	0	11	11	0	0	0	11	11
appl-devic	0	14	0	12	30	0	14	0	12	34
effort	14	5	1	5	22	14	9	1	5	22
peopl-are	6	3	5	19	30	6	3	5	23	30
magic	6	7	0	12	20	6	7	0	12	23
the-wireless	6	8	5	13	26	12	8	5	14	26
great-item	0	0	0	14	17	0	0	0	14	18
allow-me	6	3	4	20	31	6	3	5	23	39
same-size	2	1	1	1	24	2	1	1	1	24
task	12	0	12	17	38	12	0	13	17	45
pad	18	16	28	39	199	23	20	39	65	272
a-usb	5	1	7	19	30	5	1	7	20	34
conveni	2	9	10	42	100	2	9	10	62	106
ipad-would	0	0	7	6	9	0	0	7	6	9
glow	3	3	3	6	8	3	5	3	7	18
afford	3	2	1	27	47	3	2	1	29	47
great-deal	1	1	7	10	53	1	1	12	12	62
so-glad	5	3	1	6	47	5	3	1	6	48
speaker-and	0	0	0	3	19	0	0	0	3	19
am-glad	1	2	5	2	34	1	2	5	2	34
struggl	0	5	6	9	15	0	5	6	9	15
and-move	3	0	1	1	24	3	0	1	1	24
love-her	0	0	2	3	24	0	0	2	3	24
and-pay	9	0	1	3	9	9	0	1	3	9
the-usb	4	3	9	10	20	4	4	11	10	22
hell	4	5	0	8	11	4	5	0	8	11
the-fenc	0	1	0	2	19	0	1	0	2	22
fine-on	0	1	0	2	19	0	1	0	2	19
fenc	0	1	0	2	19	0	1	0	2	22
mirror	4	2	3	7	9	5	2	3	14	9
led	0	9	0	4	11	0	9	0	4	11
video-from	0	0	3	13	15	0	0	5	13	17
mother	18	1	1	9	29	22	1	1	12	34
support-this	9	2	0	1	9	9	2	0	3	9
at-amazon	9	2	1	3	10	9	2	1	3	10
generat-of	0	1	6	10	13	0	1	6	10	13
wireless-connect	4	6	3	2	9	6	6	3	2	10
NUM-pin	5	2	0	7	8	10	3	0	8	10
to-type	5	15	4	22	48	5	19	4	31	78
few-hour	6	10	1	7	19	6	11	1	7	19
when-read	0	0	9	6	12	0	0	9	6	12
usb-port	10	7	17	17	49	10	7	19	20	57
tab	31	16	20	42	119	45	23	49	55	205
ibook	3	5	0	11	54	3	5	0	11	63
definit	21	14	32	58	152	22	18	68	87	177
enjoy-it	3	2	3	28	48	3	2	3	28	48
a-paper	4	8	0	2	10	5	9	0	2	10
close-the	3	9	1	7	15	3	9	1	8	15
generat-ipad	12	6	14	2	73	75	7	14	2	115
this-purchas	15	1	4	5	63	15	1	4	7	63
in-bed	1	1	2	9	42	1	1	2	10	53
the-bootload	7	5	1	0	9	8	7	2	0	15
can-easili	0	1	0	18	45	0	1	0	20	46
my-laptop	8	12	20	38	156	9	14	23	53	170
ac	2	2	11	1	15	2	2	14	1	15
captur	1	0	9	3	10	1	0	9	3	10
packag-was	7	2	0	7	10	8	2	0	7	10
be-releas	2	2	13	13	28	2	2	13	13	28
the-hardwar	7	2	7	14	24	10	3	7	17	25
NUM-buck	11	2	3	2	14	19	2	4	2	14
manag-to	9	4	3	3	13	9	4	3	3	13
and-find	10	3	10	3	22	10	3	10	3	22
the-text	6	1	2	9	54	6	1	2	10	73
consid-the	6	4	12	19	38	9	5	13	20	42
clear	27	21	25	86	216	32	21	28	102	263
usabl	5	4	3	22	34	6	5	3	24	39
flip	0	4	0	19	28	0	4	0	25	36
as-compar	1	2	6	5	8	2	2	6	5	8
a-side	1	2	1	0	21	1	2	1	0	21
ticket	8	5	0	1	10	8	5	0	2	10
tablet-in	16	9	10	34	72	17	10	10	35	88
microsd	2	3	7	18	28	2	6	7	23	35
never-thought	0	0	9	5	11	0	0	9	5	11
tabl	13	15	11	12	49	13	18	15	14	54
better-then	0	0	1	3	22	0	0	1	4	27
my-primari	0	2	0	11	11	0	2	0	17	11
a-smartphon	5	0	0	8	8	5	0	0	12	8
input	9	11	4	4	24	11	11	6	6	27
tablet-pc	4	1	1	8	8	4	1	2	8	11
of-read	0	1	0	3	22	0	1	0	3	28
my-desktop	2	2	0	2	27	4	2	0	2	31
video-and	10	8	6	26	49	10	8	6	26	61
gb	18	23	15	33	96	35	38	22	45	128
the-book	0	0	1	7	31	0	0	1	7	36
week-later	13	1	0	6	17	13	1	0	6	17
to-hit	4	1	5	5	8	4	1	5	5	8
overnight	11	3	3	5	16	12	3	3	5	16
to-support	9	2	3	8	15	9	2	3	8	21
to-learn	2	2	1	20	28	2	2	1	20	29
plenti-of	2	2	2	16	59	2	2	3	18	62
to-justifi	0	0	0	4	22	0	0	0	4	28
the-imag	0	8	5	3	12	0	8	5	3	12
visit	15	2	4	17	34	15	3	4	19	34
to-feel	10	0	3	0	11	10	0	3	0	12
tegra	4	7	10	21	40	4	8	14	34	71
speaker	26	10	19	48	115	40	12	23	79	199
the-comment	6	0	0	9	10	6	0	0	9	10
hang	11	4	4	8	20	11	4	4	8	20
iphon-NUM	0	0	3	25	52	0	0	3	37	65
ipad-now	0	0	4	0	20	0	0	4	0	24
curv	1	0	1	6	32	1	0	1	6	33
the-list	11	1	1	6	14	13	1	1	9	28
some-time	7	1	2	14	19	7	1	4	16	19
who-care	2	0	5	7	8	2	0	5	7	8
thing-and	6	5	1	2	8	6	5	1	2	8
first-appl	2	5	0	12	54	2	5	0	12	58
releas-the	0	11	1	1	15	0	11	1	1	15
and-product	1	2	0	5	32	1	2	0	5	32
my-asus	3	7	9	8	21	4	9	11	12	25
some-kind	4	0	8	1	9	4	0	8	1	9
fine-with	2	3	3	6	7	3	3	3	6	7
room	13	13	8	33	70	15	20	15	44	75
it-charg	9	3	0	6	12	9	4	0	6	12
is-super	1	1	0	8	36	1	1	0	8	39
dream	2	1	6	0	31	3	1	6	0	32
exact-same	7	3	1	6	10	7	3	1	6	10
a-wonder	2	0	0	10	40	2	0	0	10	41
laptop-but	1	0	0	2	20	2	0	0	2	20
the-weight	1	4	2	13	16	1	4	2	13	16
book	25	21	48	99	297	31	31	48	165	438
spot	6	9	12	12	34	7	9	18	18	35
thing-i	16	18	4	55	124	16	21	4	64	140
with-wifi	6	7	11	12	30	6	7	11	12	32
to-recharg	2	9	1	7	14	2	9	1	7	14
my-review	11	2	16	16	42	12	2	17	18	49
ipad-for	9	9	22	62	161	9	9	22	94	193
review-have	2	2	2	9	9	2	2	2	9	9
greatest	1	1	1	11	44	1	1	2	15	49
lower	3	8	19	26	62	3	8	21	28	70
number-of	20	9	17	10	57	20	10	23	12	80
the-file	5	3	1	8	10	5	3	1	12	11
track	16	7	0	6	27	17	9	0	6	31
enjoy-the	3	1	9	15	72	3	1	9	15	77
teach	6	1	0	7	8	6	1	0	7	8
abil	10	3	18	46	98	10	3	19	53	139
rough	5	7	2	5	12	6	13	2	5	12
is-incred	1	1	1	20	28	1	1	1	20	28
a-limit	2	3	4	8	10	2	3	4	9	10
siri-is	0	6	0	9	11	0	6	0	9	12
was-expect	1	6	6	10	17	1	6	6	10	17
to-delet	8	1	3	1	8	10	1	3	1	8
recommend	90	37	42	156	567	97	39	53	180	633
expect-that	1	2	1	9	8	1	2	1	9	8
problem-that	4	1	9	1	11	4	1	11	1	12
my-mother	13	0	1	5	16	15	0	1	7	18
to-surf	3	2	0	14	16	3	2	0	14	16
download-a	6	2	7	15	24	7	2	7	16	24
ipad-NUM	89	46	65	200	590	170	72	423	701	1558
ideal	1	1	6	11	14	1	1	6	11	14
individu	2	0	0	1	20	2	0	0	1	24
student	0	1	8	7	47	0	1	8	8	61
ahead-and	1	3	0	2	27	1	3	0	2	27
rear-camera	0	0	2	18	24	0	0	3	25	27
catch	14	6	8	8	30	14	6	12	8	30
purchas-NUM	7	0	5	1	8	7	0	5	1	10
i-suppos	6	0	4	8	11	6	0	4	8	11
freedom	0	1	2	13	14	0	2	2	13	16
and-charg	7	0	4	8	12	7	0	4	8	12
downsid-is	0	0	0	3	20	0	0	0	4	20
long-time	8	8	4	15	88	10	8	4	15	92
app-to	8	6	19	18	50	9	8	19	18	50
harder	3	1	2	12	13	3	1	3	12	13
size-is	1	1	3	11	49	1	1	3	12	51
brand	62	18	27	38	180	88	21	38	41	215
text-is	0	0	0	6	27	0	0	0	6	27
of-tablet	2	5	7	21	34	2	5	7	21	35
other-tablet	9	6	7	40	128	9	6	8	42	158
