1,1,4
2,1,4
3,1,4
4,1,4
5,1,4
6,1,0
7,1,2
8,1,2
9,1,3
10,1,4
11,1,0
12,1,3
13,1,4
14,1,1
15,1,4
16,1,0
17,1,2
18,1,0
19,1,4
20,1,0
21,1,4
22,1,4
23,1,3
24,1,1
25,1,4
26,1,4
27,1,4
28,1,4
29,1,1
30,1,1
31,1,4
32,1,0
33,1,1
34,1,0
35,1,4
36,1,4
37,1,4
38,1,4
39,1,1
40,1,4
41,1,4
42,1,2
43,1,3
44,1,2
45,1,2
46,1,0
47,1,4
48,1,4
49,1,1
50,1,2
51,1,4
52,1,0
53,1,0
54,1,1
55,1,4
56,1,4
57,1,4
58,1,2
59,1,3
60,1,4
61,1,0
62,1,2
63,1,0
64,1,1
65,1,0
66,1,4
67,1,2
68,1,4
69,1,4
70,1,4
71,1,1
72,1,3
73,1,0
74,1,0
75,1,4
76,1,4
77,1,4
78,1,4
79,1,4
80,1,1
81,1,0
82,1,4
83,1,4
84,1,4
85,1,4
86,1,4
87,1,4
88,1,3
89,1,4
90,1,3
91,1,4
92,1,4
93,1,4
94,1,4
95,1,4
96,1,2
97,1,1
98,1,4
99,1,0
100,1,2
101,1,4
102,1,3
103,1,4
104,1,4
105,1,3
106,1,4
107,1,0
108,1,4
109,1,4
110,1,2
111,1,3
112,1,3
113,1,4
114,1,4
115,1,4
116,1,0
117,1,1
118,1,4
119,1,0
120,1,0
121,1,4
122,1,4
123,1,4
124,1,4
125,1,4
126,1,4
127,1,0
128,1,0
129,1,1
130,1,3
131,1,0
132,1,0
133,1,0
134,1,4
135,1,2
136,1,4
137,1,4
138,1,4
139,1,4
140,1,1
141,1,4
142,1,3
143,1,1
144,1,1
145,1,4
146,1,4
147,1,1
148,1,2
149,1,4
150,1,4
151,1,4
152,1,4
153,1,4
154,1,4
155,1,4
156,1,4
157,1,4
158,1,4
159,1,0
160,1,4
161,1,4
162,1,4
163,1,4
164,1,4
165,1,4
166,1,4
167,1,4
168,1,4
169,1,3
170,1,4
171,1,4
172,1,4
173,1,4
174,1,3
175,1,1
176,1,4
177,1,0
178,1,4
179,1,3
180,1,4
181,1,4
182,1,0
183,1,4
184,1,3
185,1,4
186,1,0
187,1,4
188,1,4
189,1,3
190,1,0
191,1,4
192,1,4
193,1,0
194,1,0
195,1,4
196,1,0
197,1,2
198,1,3
199,1,4
200,1,3
201,1,3
202,1,1
203,1,2
204,1,4
205,1,3
206,1,4
207,1,4
208,1,4
209,1,4
210,1,0
211,1,4
212,1,4
213,1,3
214,1,4
215,1,4
216,1,1
217,1,1
218,1,4
219,1,3
220,1,0
221,1,4
222,1,4
223,1,4
224,1,2
225,1,4
226,1,4
227,1,3
228,1,2
229,1,2
230,1,3
231,1,2
232,1,4
233,1,4
234,1,1
235,1,2
236,1,3
237,1,4
238,1,0
239,1,4
240,1,4
241,1,4
242,1,3
243,1,0
244,1,4
245,1,4
246,1,4
247,1,3
248,1,2
249,1,4
250,1,1
251,1,4
252,1,4
253,1,4
254,1,2
255,1,3
256,1,1
257,1,1
258,1,4
259,1,2
260,1,4
261,1,4
262,1,4
263,1,1
264,1,4
265,1,4
266,1,4
267,1,0
268,1,4
269,1,2
270,1,4
271,1,3
272,1,4
273,1,4
274,1,1
275,1,4
276,1,0
277,1,4
278,1,3
279,1,0
280,1,4
281,1,2
282,1,3
283,1,1
284,1,4
285,1,3
286,1,0
287,1,1
288,1,0
289,1,1
290,1,4
