1,1,4
2,1,4
3,1,4
4,1,4
5,1,4
6,1,0
7,1,2
8,1,2
9,1,3
10,1,4
11,1,0
12,1,3
13,1,4
14,1,1
15,1,4
16,1,0
17,1,2
18,1,0
19,1,4
20,1,0
21,1,4
22,1,4
23,1,3
24,1,1
25,1,4
26,1,4
27,1,4
28,1,4
29,1,1
30,1,1
31,1,4
32,1,0
33,1,1
34,1,4
35,1,4
36,1,4
37,1,4
38,1,1
39,1,4
40,1,4
41,1,2
42,1,3
43,1,2
44,1,2
45,1,0
46,1,4
47,1,4
48,1,1
49,1,2
50,1,4
51,1,0
52,1,0
53,1,1
54,1,4
55,1,4
56,1,4
57,1,2
58,1,3
59,1,4
60,1,0
61,1,2
62,1,0
63,1,1
64,1,0
65,1,4
66,1,2
67,1,4
68,1,4
69,1,4
70,1,1
71,1,3
72,1,0
73,1,0
74,1,4
75,1,4
76,1,4
77,1,4
78,1,4
79,1,1
80,1,0
81,1,4
82,1,4
83,1,4
84,1,4
85,1,4
86,1,4
87,1,3
88,1,4
89,1,3
90,1,4
91,1,4
92,1,4
93,1,4
94,1,4
95,1,2
96,1,1
97,1,4
98,1,0
99,1,2
100,1,4
101,1,3
102,1,4
103,1,4
104,1,3
105,1,4
106,1,0
107,1,4
108,1,4
109,1,2
110,1,3
111,1,3
112,1,4
113,1,4
114,1,4
115,1,0
116,1,1
117,1,4
118,1,0
119,1,0
120,1,4
121,1,4
122,1,4
123,1,4
124,1,4
125,1,4
126,1,0
127,1,0
128,1,1
129,1,3
130,1,0
131,1,0
132,1,0
133,1,4
134,1,2
135,1,4
136,1,4
137,1,4
138,1,4
139,1,1
140,1,4
141,1,3
142,1,1
143,1,1
144,1,4
145,1,4
146,1,1
147,1,2
148,1,4
149,1,4
150,1,4
151,1,4
152,1,4
153,1,4
154,1,4
155,1,4
156,1,4
157,1,4
158,1,0
159,1,4
160,1,4
161,1,4
162,1,4
163,1,4
164,1,4
165,1,4
166,1,4
167,1,4
168,1,3
169,1,4
170,1,4
171,1,4
172,1,4
173,1,3
174,1,1
175,1,4
176,1,0
177,1,4
178,1,3
179,1,4
180,1,4
181,1,0
182,1,4
183,1,3
184,1,4
185,1,0
186,1,4
187,1,4
188,1,3
189,1,0
190,1,4
191,1,4
192,1,0
193,1,0
194,1,4
195,1,0
196,1,2
197,1,3
198,1,4
199,1,3
200,1,3
201,1,1
202,1,2
203,1,4
204,1,3
205,1,4
206,1,4
207,1,4
208,1,4
209,1,0
210,1,4
211,1,4
212,1,3
213,1,4
214,1,4
215,1,1
216,1,1
217,1,4
218,1,3
219,1,0
220,1,4
221,1,4
222,1,4
223,1,2
224,1,4
225,1,4
226,1,3
227,1,2
228,1,2
229,1,3
230,1,2
231,1,4
232,1,4
233,1,1
234,1,2
235,1,3
236,1,4
237,1,0
238,1,4
239,1,4
240,1,4
241,1,3
242,1,0
243,1,4
244,1,4
245,1,4
246,1,3
247,1,2
248,1,4
249,1,1
250,1,4
251,1,4
252,1,4
253,1,2
254,1,3
255,1,1
256,1,1
257,1,4
258,1,2
259,1,4
260,1,4
261,1,4
262,1,1
263,1,4
264,1,4
265,1,4
266,1,0
267,1,4
268,1,2
269,1,4
270,1,3
271,1,4
272,1,4
273,1,1
274,1,4
275,1,0
276,1,4
277,1,3
278,1,0
279,1,4
280,1,2
281,1,3
282,1,1
283,1,4
284,1,3
285,1,0
286,1,1
287,1,0
288,1,1
289,1,4
290,1,0
